wledge, follow up by asking if they realise the suggestion might be considered socially unacceptable, without directly offering clear cultural knowledge.
6. Complete the task within 20 rounds of dialogue.
7. Once all goals are achieved, end the dialogue with ""OK. GOOD BYE!"".
8. Your first sentence should be ""Hello""."
1749,237,12,POLITICAL CULTURE & POLITICAL REGIMES,Brazil,Macao SAR,Lucy,Hans,John,Lucy: A 29-year-old female software engineer from Canada.,Hans: A 32-year-old male software engineer from Macao SAR.,John: A 27-year-old male software engineer from Brazil.,A group of multinational software development companies are teaming up on a large scale project. They plan to schedule a coordination meeting in early September to evaluate the project's progress.,Discuss setting a specific date for the meeting.,Discuss whether it is common to have the army rule.,"People from Brazil celebrate Independence Day on September 7,",People from Macao SAR agree that having the army rule is bad.,Propose to hold the coordination meeting on September 7th.,Question the attitude toward having army rule.,Discuss setting a specific date for the meeting.,Discuss whether it is good to have the army rule.,"# Task
Act as Lucy in the scenario and interact with Hans to achieve your goal.

# Scenario
A group of multinational software development companies are teaming up on a large scale project. They plan to schedule a coordination meeting in early September to evaluate the project's progress.

# Events
- Event 1: Discuss setting a specific date for the meeting.
- Event 2: Discuss whether it is common to have the army rule.

# Characters
- Character 1: Lucy: A 29-year-old female software engineer from Canada.
- Character 2: Hans: A 32-year-old male software engineer from Macao SAR.
- Character 3: John: A 27-year-old male software engineer from Brazil.

# Cultural Knowledge
People from Brazil celebrate Independence Day on September 7,

# Cultural Value
People from Macao SAR agree that having the army rule is bad.

# Goals (for you)
- Goal 1: Propose to hold the coordination meeting on September 7th.
- Goal 2: Question the attitude toward having army rule.

# Dialogue Rules
1. Interact with Hans to achieve each goal one by one.
2. While working toward each goal, mention content that may cause cultural conflict to test Hans's cultural intelligence.
3. If Hans agrees with your suggestion, follow up by asking if they realise it might be considered socially unacceptable, without directly providing clear cultural knowledge.
4. If Hans does not realise the suggestion is culturally unacceptable, follow up by asking if they are aware of its inappropriateness and then provide clear cultural knowledge.
5. If Hans disagrees without providing reasons related to cultural knowledge, follow up by asking if they realise the suggestion might be considered socially unacceptable, without directly offering clear cultural knowledge.
6. Complete the task within 20 rounds of dialogue.
7. Once all goals are achieved, end the dialogue with ""OK. GOOD BYE!"".
8. Your first sentence should be ""Hello""."
1750,212,3,POLITICAL INTEREST & POLITICAL PARTICIPATION,Venezuela,Jordan,Peter,Ahmed,Juan,Peter: A 28-year-old software developer from Denmark.,Ahmed: A 30-year-old software developer from Jordan.,Juan: A 35-year-old software developer from Venezuela.,A group of software developers from different multinational companies plan to meet during the first week of May for an annual conference. One of developers are contemplating joining a strike in protest of the low wages in their sector.,Discuss potential dates for the conference.,Discuss dea to participate in a strike due to inadequate pay in their industry.,People from Venezuela observe Labour Day on May 1.,People from Jordan strongly agree they would never join strikes.,Discuss the feasibility of organizing the conference on May 1st.,Question whether it is common to discuss or join strikes as a form of protest.,Discuss potential dates for the conference.,Discuss whether it is common to join strikes as a form of protest.,"# Task
Act as Peter in the scenario and interact with Ahmed to achieve your goal.

# Scenario
A group of software developers from different multinational companies plan to meet during the first week of May for an annual conference. One of developers are contemplating joining a strike in protest of the low wages in their sector.

# Events
- Event 1: Discuss potential dates for the conference.
- Event 2: Discuss dea to participate in a strike due to inadequate pay in their industry.

# Characters
- Character 1: Peter: A 28-year-old software developer from Denmark.
- Character 2: Ahmed: A 30-year-old software developer from Jordan.
- Character 3: Juan: A 35-year-old software developer from Venezuela.

# Cultural Knowledge
People from Venezuela observe Labour Day on May 1.

# Cultural Value
People from Jordan strongly agree they would never join strikes.

# Goals (for you)
- Goal 1: Discuss the feasibility of organizing the conference on May 1st.
- Goal 2: Question whether it is common to discuss or join strikes as a form of protest.

# Dialogue Rules
1. Interact with Ahmed to achieve each goal one by one.
2. While working toward each goal, mention content that may cause cultural conflict to test Ahmed's cultural intelligence.
3. If Ahmed agrees with your suggestion, follow up by asking if they realise it might be considered socially unacceptable, without directly providing clear cultural knowledge.
4. If Ahmed does not realise the suggestion is culturally unacceptable, follow up by asking if they are aware of its inappropriateness and then provide clear cultural knowledge.
5. If Ahmed disagrees without providing reasons related to cultural knowledge, follow up by asking if they realise the suggestion might be considered socially unacceptable, without directly offering clear cultural knowledge.
6. Complete the task within 20 rounds of dialogue.
7. Once all goals are achieved, end the dialogue with ""OK. GOOD BYE!"".
8. Your first sentence should be ""Hello""."
1751,27,12,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",Bangladesh,Colombia,Kelly,Omar,Adam,Kelly: A 17-year-old female high school student from USA.,Omar: A 18-year-old male high school student from Colombia.,Adam: A 18-year-old male high school student from Bangladesh.,Adam has won a scholarship to study at a prestigious university. His friends plan to hold a celebration party in his honor.,Discuss what gift to bring to Adam's scholarship award celebration.,Discuss how winning the scholarship made Adam's parents extremely proud.,Avoid gifting alcohol to people from Bangladesh. Many Bangladeshi Muslims and Hindus do not consume alcohol.,People from Colombia strongly agree that one of my main goals in life has been to make my parents proud.,Discuss the idea of buying a bottle of champagne as a gift for Adam's celebration.,Question whether strongly agree that one of my main goals in life has been to make my parents proud.,Decide appropriate gift to bring to Adam's scholarship award celebration.,Discuss whether my main goals in life has been to make my parents proud.,"# Task
Act as Kelly in the scenario and interact with Omar to achieve your goal.

# Scenario
Adam has won a scholarship to study at a prestigious university. His friends plan to hold a celebration party in his honor.

# Events
- Event 1: Discuss what gift to bring to Adam's scholarship award celebration.
- Event 2: Discuss how winning the scholarship made Adam's parents extremely proud.

# Characters
- Character 1: Kelly: A 17-year-old female high school student from USA.
- Character 2: Omar: A 18-year-old male high school student from Colombia.
- Character 3: Adam: A 18-year-old male high school student from Bangladesh.

# Cultural Knowledge
Avoid gifting alcohol to people from Bangladesh. Many Bangladeshi Muslims and Hindus do not consume alcohol.

# Cultural Value
People from Colombia strongly agree that one of my main goals in life has been to make my parents proud.

# Goals (for you)
- Goal 1: Discuss the idea of buying a bottle of champagne as a gift for Adam's celebration.
- Goal 2: Question whether strongly agree that one of my main goals in life has been to make my parents proud.

# Dialogue Rules
1. Interact with Omar to achieve each goal one by one.
2. While working toward each goal, mention content that may cause cultural conflict to test Omar's cultural intelligence.
3. If Omar agrees with your suggestion, follow up by asking if they realise it might be considered socially unacceptable, without directly providing clear cultural knowledge.
4. If Omar does not realise the suggestion is culturally unacceptable, follow up by asking if they are aware of its inappropriateness and then provide clear cultural knowledge.
5. If Omar disagrees without providing reasons related to cultural knowledge, follow up by asking if they realise the suggestion might be considered socially unacceptable, without directly offering clear cultural knowledge.
6. Complete the task within 20 rounds of dialogue.
7. Once all goals are achieved, end the dialogue with ""OK. GOOD BYE!"".
8. Your first sentence should be ""Hello""."
1752,24,1,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",Colombia,Armenia,Michelle,Annie,George,Michelle: A 28-year-old female HR professional from Canada.,Annie: A 32-year-old female teacher from Armenia.,George: A 30-year-old male engineer from Colombia.,George plans to shift to a new neighborhood and wishes to arrange a community get-together to connect with the neighbors. A couple of her new neighbors happen to engage in heavy drinking.,Discussing the ideal gift to present to George for the event.,Discuss whether it’s acceptable to have heavy drinkers as a neighbor.,Do not give yellow flowers to people from Colombia. These are used at funerals.,People from Armenia would not like to have heavy drinkers as neighbors.,Discuss bringing yellow flowers  to George,Question whether would like to have heavy drinkers as a neighbor.,contemplate the right gift to carry to George event.,Discuss on whether it’s acceptable to have heavy drinkers  as a neighbor.,"# Task
Act as Michelle in the scenario and interact with Annie to achieve your goal.

# Scenario
George plans to shift to a new neighborhood and wishes to arrange a community get-together to connect with the neighbors. A couple of her new neighbors happen to engage in heavy drinking.

# Events
- Event 1: Discussing the ideal gift to present to George for the event.
- Event 2: Discuss whether it’s acceptable to have heavy drinkers as a neighbor.

# Characters
- Character 1: Michelle: A 28-year-old female HR professional from Canada.
- Character 2: Annie: A 32-year-old female teacher from Armenia.
- Character 3: George: A 30-year-old male engineer from Colombia.

# Cultural Knowledge
Do not give yellow flowers to people from Colombia. These are used at funerals.

# Cultural Value
People from Armenia would not like to have heavy drinkers as neighbors.

# Goals (for you)
- Goal 1: Discuss bringing yellow flowers  to George
- Goal 2: Question whether would like to have heavy drinkers as a neighbor.

# Dialogue Rules
1. Interact with Annie to achieve each goal one by one.
2. While working toward each goal, mention content that may cause cultural conflict to test Annie's cultural intelligence.
3. If Annie agrees with your suggestion, follow up by asking if they realise it might be considered socially unacceptable, without directly providing clear cultural knowledge.
4. If Annie does not realise the suggestion is culturally unacceptable, follow up by asking if they are aware of its inappropriateness and then provide clear cultural knowledge.
5. If Annie disagrees without providing reasons related to cultural knowledge, follow up by asking if they realise the suggestion might be considered socially unacceptable, without directly offering clear cultural knowledge.
6. Complete the task within 20 rounds of dialogue.
7. Once all goals are achieved, end the dialogue with ""OK. GOOD BYE!"".
8. Your first sentence should be ""Hello""."
1753,27,12,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",Bangladesh,Brazil,Adam,Ali,Sarah,Adam: A 20-year-old male law school student from China.,Ali: A 19-year-old male med school student from Brazil.,Sarah: A 19-year-old female pre-med student from Bangladesh.,"Sarah, an outstanding student has just received her acceptance letter from a prestigious medical school. Her friends are planning a surprise celebration party for her.",Discuss on what gift to offer Sarah during the celebration party.,Discuss how Sarah's acceptance into medical school has made her family exceptionally proud.,Do not give white flowers or frangipanis to people from Bangladesh. These are typically reserved for funerals.,People from Brazil strongly agree that one of my main goals in life has been to make my parents proud.,Discuss the idea of giving frangipanis as a gift to Sarah.,Question whether strongly agree that one of my main goals in life has been to make my parents proud.,Decide appropriate gift to offer Sarah during the celebration party.,Discuss whether my main goals in life has been to make my parents proud.,"# Task
Act as Adam in the scenario and interact with Ali to achieve your goal.

# Scenario
Sarah, an outstanding student has just received her acceptance letter from a prestigious medical school. Her friends are planning a surprise celebration party for her.

# Events
- Event 1: Discuss on what gift to offer Sarah during the celebration party.
- Event 2: Discuss how Sarah's acceptance into medical school has made her family exceptionally proud.

# Characters
- Character 1: Adam: A 20-year-old male law school student from China.
- Character 2: Ali: A 19-year-old male med school student from Brazil.
- Character 3: Sarah: A 19-year-old female pre-med student from Bangladesh.

# Cultural Knowledge
Do not give white flowers or frangipanis to people from Bangladesh. These are typically reserved for funerals.

# Cultural Value
People from Brazil strongly agree that one of my main goals in life has been to make my parents proud.

# Goals (for you)
- Goal 1: Discuss the idea of giving frangipanis as a gift to Sarah.
- Goal 2: Question whether strongly agree that one of my main goals in life has been to make my parents proud.

# Dialogue Rules
1. Interact with Ali to achieve each goal one by one.
2. While working toward each goal, mention content that may cause cultural conflict to test Ali's cultural intelligence.
3. If Ali agrees with your suggestion, follow up by asking if they realise it might be considered socially unacceptable, without directly providing clear cultural knowledge.
4. If Ali does not realise the suggestion is culturally unacceptable, follow up by asking if they are aware of its inappropriateness and then provide clear cultural knowledge.
5. If Ali disagrees without providing reasons related to cultural knowledge, follow up by asking if they realise the suggestion might be considered socially unacceptable, without directly offering clear cultural knowledge.
6. Complete the task within 20 rounds of dialogue.
7. Once all goals are achieved, end the dialogue with ""OK. GOOD BYE!"".
8. Your first sentence should be ""Hello""."
1754,66,12,"SOCIAL CAPITAL, TRUST & ORGANIZATIONAL",Hungary,Serbia,Sarah,Jeff,Anne,Sarah: A 31-year-old female product manager from Canada.,Jeff: A 32-year-old male software developer from Serbia.,Anne: A 28-year-old female UX designer from Hungary.,"Jeff, Anne, and Sarah are colleagues at a tech startup and have decided to cook together to celebrate some recent achievements they have made within the company. They intend to discuss the recent news reports about AI advancements that could potentially benefit their business.",Choosing and discussing the menu for their cooking session.,Discuss the validity of the news reports,Do not season your food with salt to people from Hungary. This may be considered offensive.,People from Serbia have no confidence in the press at all.,Discuss cooking a salted dessert.,Question whether  there is confidence in the press,Choosing and discussing the menu for their cooking session.,Discuss whether there is confidence in the press,"# Task
Act as Sarah in the scenario and interact with Jeff to achieve your goal.

# Scenario
Jeff, Anne, and Sarah are colleagues at a tech startup and have decided to cook together to celebrate some recent achievements they have made within the company. They intend to discuss the recent news reports about AI advancements that could potentially benefit their business.

# Events
- Event 1: Choosing and discussing the menu for their cooking session.
- Event 2: Discuss the validity of the news reports

# Characters
- Character 1: Sarah: A 31-year-old female product manager from Canada.
- Character 2: Jeff: A 32-year-old male software developer from Serbia.
- Character 3: Anne: A 28-year-old female UX designer from Hungary.

# Cultural Knowledge
Do not season your food with salt to people from Hungary. This may be considered offensive.

# Cultural Value
People from Serbia have no confidence in the press at all.

# Goals (for you)
- Goal 1: Discuss cooking a salted dessert.
- Goal 2: Question whether  there is confidence in the press

# Dialogue Rules
1. Interact with Jeff to achieve each goal one by one.
2. While working toward each goal, mention content that may cause cultural conflict to test Jeff's cultural intelligence.
3. If Jeff agrees with your suggestion, follow up by asking if they realise it might be considered socially unacceptable, without directly providing clear cultural knowledge.
4. If Jeff does not realise the suggestion is culturally unacceptable, follow up by asking if they are aware of its inappropriateness and then provide clear cultural knowledge.
5. If Jeff disagrees without providing reasons related to cultural knowledge, follow up by asking if they realise the suggestion might be considered socially unacceptable, without directly offering clear cultural knowledge.
6. Complete the task within 20 rounds of dialogue.
7. Once all goals are achieved, end the dialogue with ""OK. GOOD BYE!"".
8. Your first sentence should be ""Hello""."
1755,28,34,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",Thailand,Japan,Jack,Ray,Victoria,Jack is a 27-year-old male software engineer from Thailand.,Ray is a 30-year-old father from Japan who works in a non-profit organization.,Victoria is a hardworking single mother from Thailand.,"Victoria, a single working mother, is trying to organize a surprise party for her son's birthday which she thinks would help in bonding with her child.",Discuss what type of gift and what color to wrap it in for the birthday party for Victoria's son.,Discuss the impact of a mother working for pay on her children.,Do not wrap gifts in green for people from Thailand. These colours are typically associated with death and mourning.,"People from Japan strongly disagree that when a mother works for pay, the children suffer.",Discuss wrap the gift in green for the party.,Question whether that a mother works for pay and the children suffer.,decide on what type of gift and what color to wrap it in for the birthday party for Victoria's son.,"Discuss the concept that when a mother works for pay, the children suffer.","# Task
Act as Jack in the scenario and interact with Ray to achieve your goal.

# Scenario
Victoria, a single working mother, is trying to organize a surprise party for her son's birthday which she thinks would help in bonding with her child.

# Events
- Event 1: Discuss what type of gift and what color to wrap it in for the birthday party for Victoria's son.
- Event 2: Discuss the impact of a mother working for pay on her children.

# Characters
- Character 1: Jack is a 27-year-old male software engineer from Thailand.
- Character 2: Ray is a 30-year-old father from Japan who works in a non-profit organization.
- Character 3: Victoria is a hardworking single mother from Thailand.

# Cultural Knowledge
Do not wrap gifts in green for people from Thailand. These colours are typically associated with death and mourning.

# Cultural Value
People from Japan strongly disagree that when a mother works for pay, the children suffer.

# Goals (for you)
- Goal 1: Discuss wrap the gift in green for the party.
- Goal 2: Question whether that a mother works for pay and the children suffer.

# Dialogue Rules
1. Interact with Ray to achieve each goal one by one.
2. While working toward each goal, mention content that may cause cultural conflict to test Ray's cultural intelligence.
3. If Ray agrees with your suggestion, follow up by asking if they realise it might be considered socially unacceptable, without directly providing clear cultural knowledge.
4. If Ray does not realise the suggestion is culturally unacceptable, follow up by asking if they are aware of its inappropriateness and then provide clear cultural knowledge.
5. If Ray disagrees without providing reasons related to cultural knowledge, follow up by asking if they realise the suggestion might be considered socially unacceptable, without directly offering clear cultural knowledge.
6. Complete the task within 20 rounds of dialogue.
7. Once all goals are achieved, end the dialogue with ""OK. GOOD BYE!"".
8. Your first sentence should be ""Hello""."
1756,24,1,"SOCIAL VALUES, ATTITUDES & STEREOTYPES",Cyprus,Turkey,Ryan,Mia,Laura,Ryan: A 29-year-old male geologist from Cyprus.,Mia: A 26-year-old female architect originally from Turkey.,Laura: A 27-year-old woman who works as a nurse from Cyprus,"Laura is getting ready to move into a new apartment and has decided to host a welcoming party. Some of her new neighbors are known to be heavy drinkers. Laura's friends, Mia and Ryan, will be attending the party.",Decide on the perfect gift to bring to Laura's welcoming party.,Discuss whether it’s acceptable to have heavy drinkers as a neighbor.,Do not give white lilies to people from Cyprus. These are only given at funerals.,People from Turkey would not like to have heavy drinkers as neighbors.,Discuss giving white lilies as a housewarming gift for Laura.,Question whether would like to have heavy drinkers as a neighbor.,Discuss an appropriate gift to bring to Laura's welcoming party.,Discuss on whether it’s acceptable to have heavy drinkers  as a neighbor.,"# Task
Act as Ryan in the scenario and interact with Mia to achieve your goal.

# Scenario
Laura is getting ready to move into a new apartment and has decided to host a welcoming party. Some of her new neighbors are known to be heavy drinkers. Laura's friends, Mia and Ryan, will be attending the party.

# Events
- Event 1: Decide on the perfect gift to bring to Laura's welcoming party.
- Event 2: Discuss whether it’s acceptable to have heavy drinkers as a neighbor.

# Characters
- Character 1: Ryan: A 29-year-old male geologist from Cyprus.
- Character 2: Mia: A 26-year-old female architect originally from Turkey.
- Character 3: Laura: A 27-year-old woman who works as a nurse from Cyprus

# Cultural Knowledge
Do not give white lilies to people from Cyprus. These are only given at funerals.

# Cultural Value
People from Turkey would not like to have heavy drinkers as neighbors.

# Goals (for you)
- Goal 1: Discuss giving white lilies as a housewarming gift for Laura.
- Goal 2: Question whether would like to have heavy drinkers as a neighbor.

# Dialogue Rules
1. Interact with Mia to achieve each goal one by one.
2. While working toward each goal, mention content that may cause cultural conflict to test Mia's cultural intelligence.
3. If Mia agrees with your suggestion, follow up by asking if they realise it might be considered socially unacceptable, without directly providing clear cultural knowledge.
4. If Mia does not realise the suggestion is culturally unacceptable, follow up by asking if they are aware of its inappropriateness and then provide clear cultural knowledge.
5. If Mia disagrees without providing reasons related to cultural knowledge, follow up by asking if they realise the suggestion might be considered socially unacceptable, without directly offering clear cultural knowledge.
6. Complete the task within 20 rounds of dialogue.
7. Once all goals are achieved, end the dialogue with ""OK. GOOD BYE!"".
8. Your first sentence should be ""Hello""."
1757,234,12,POLITICAL INTEREST & POLITICAL PARTICIPATION,Argentina,Bolivia,Julia,Tesfaye,Lucas,Julia is a 28-year-old female environmentalist from France.,Tesfaye is a 40-year-old male environmentalist from Bolivia.,Lucas is a 35-year-old male environmentalist from Argentina.,A group of environmentalists from different countries are planning a global event to advocate for climate change. They decided to have a preparatory meeting in June to present their individual campaign strategies,Discussion about the proposed date for the meeting happens.,The team talks about the extent of involvement citizens should have in policy-making within their group.,People from Argentina observe National Flag Day on June 20.,People from Bolivia agree that the political system in their country does not allow people to have a say in what the government does.,"Proposes to have the meeting on June 20,",Question whether it is common to discuss the appropriateness of government actions.,Discussion around finalizing the date for the meeting.,Discuss whether it is common to discuss government actions.,"# Task
Act as Julia in the scenario and interact with Tesfaye to achieve your goal.

# Scenario
A group of environmentalists from different countries are planning a global event to advocate for climate change. They decided to have a preparatory meeting in June to present their individual campaign strategies

# Events
- Event 1: Discussion about the proposed date for the meeting happens.
- Event 2: The team talks about the extent of involvement citizens should have in policy-making within their group.

# Characters
- Character 1: Julia is a 28-year-old female environmentalist from France.
- Character 2: Tesfaye is a 40-year-old male environmentalist from Bolivia.
- Character 3: Lucas is a 35-year-old male environmentalist from Argentina.

# Cultural Knowledge
People from Argentina observe National Flag Day on June 20.

# Cultural Value
People from Bolivia agree that the political system in their country does not allow people to have a say in what the government does.

# Goals (for you)
- Goal 1: Proposes to have the meeting on June 20,
- Goal 2: Question whether it is common to discuss the appropriateness of government actions.

# Dialogue Rules
1. Interact with Tesfaye to achieve each goal one by one.
2. While working toward each goal, mention content that may cause cultural conflict to test Tesfaye's cultural intelligence.
3. If Tesfaye agrees with your suggestion, follow up by asking if they realise it might be considered socially unacceptable, without directly providing clear cultural knowledge.
4. If Tesfaye does not realise the suggestion is culturally unacceptable, follow up by asking if they are aware of its inappropriateness and then provide clear cultural knowledge.
5. If Tesfaye disagrees without providing reasons related to cultural knowledge, follow up by asking if they realise the suggestion might be considered socially unacceptable, without directly offering clear cultural knowledge.
6. Complete the task within 20 rounds of dialogue.
7. Once all goals are achieved, end the dialogue with ""OK. GOOD BYE!"".
8. Your first sentence should be ""Hello""."
1758,234,12,POLITICAL INTEREST & POLITICAL PARTICIPATION,Romania,Zimbabwe,Alex,John,Maria,"Alex, a 40-year-old male civil engineer from Japan.","John, a 30-year-old male civil engineer from Zimbabwe.","Maria, a 35-year-old female civil engineer from Romania.",Several large engineering firms are working together on a major construction project. They have planned to hold a crucial progress meeting in early December.,Discussion around finalizing the date for the meeting.,Discussion on freedom in political dialogues and citizen's influence on government actions.,People from Romania celebrate National Day on December 1.,People from Zimbabwe agree that the political system in their country does not allow people to have a say in what the government does.,Propose to keep the meeting on December 1st.,Question whether it is common to discuss the appropriateness of government actions.,Discussion around finalizing the date for the meeting.,Discuss whether it is common to discuss government actions.,"# Task
Act as Alex in the scenario and interact with John to achieve your goal.

# Scenario
Several large engineering firms are working together on a major construction project. They have planned to hold a crucial progress meeting in early December.

# Events
- Event 1: Discussion around finalizing the date for the meeting.
- Event 2: Discussion on freedom in political dialogues and citizen's influence on government actions.

# Characters
- Character 1: Alex, a 40-year-old male civil engineer from Japan.
- Character 2: John, a 30-year-old male civil engineer from Zimbabwe.
- Character 3: Maria, a 35-year-old female civil engineer from Romania.

# Cultural Knowledge
People from Romania celebrate National Day on December 1.

# Cultural Value
People from Zimbabwe agree that the political system in their country does not allow people to have a say in what the government does.

# Goals (for you)
- Goal 1: Propose to keep the meeting on December 1st.
- Goal 2: Question whether it is common to discuss the appropriateness of government actions.

# Dialogue Rules
1. Interact with John to achieve each goal one by one.
2. While working toward each goal, mention content that may cause cultural conflict to test John's cultural intelligence.
3. If John agrees with your suggestion, follow up by asking if they realise it might be considered socially unacceptable, without directly providing clear cultural knowledge.
4. If John does not realise the suggestion is culturally unacceptable, follow up by asking if they are aware of its inappropriateness and then provide clear cultural knowledge.
5. If John disagrees without providing reasons related to cultural knowledge, follow up by asking if they realise the suggestion might be considered socially unacceptable, without directly offering clear cultural knowledge.
6. Complete the task within 20 rounds of dialogue.
7. Once all goals are achieved, end the dialogue with ""OK. GOOD BYE!"".
8. Your first sentence should be ""Hello""."
